customer_id,first_purchase_date,last_purchase_date,frequency_orders,monetary_value_gbp,average_order_value_gbp,median_order_value_gbp,total_units,average_distinct_products_per_order,active_months,primary_country,recency_days,tenure_days,average_days_between_orders,cancellation_orders,refund_value_gbp,cancellation_rate,snapshot_date,r_score,f_score,m_score,rfm_code,rfm_score,segment
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,449.49,224.745,224.745,273.0,12.5,2,United Kingdom,537,152,150.80694444444444,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
15127,2010-07-08 10:07:00,2011-10-05 10:30:00,2,711.5,355.75,355.75,464.0,14.0,2,United Kingdom,66,455,454.0159722222222,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,3,323,2.67,Potential Loyalists
15128,2010-10-05 16:46:00,2011-10-10 13:54:00,5,1783.6799999999998,356.736,312.68,1583.0,24.6,5,United Kingdom,61,371,92.4701388888889,4.0,51.46,0.4444444444444444,2011-12-10 00:00:00,3,4,4,344,3.67,Loyal Customers
15129,2010-04-08 17:15:00,2011-10-20 14:40:00,23,6860.18,298.2686956521739,302.3,4002.0,9.0,15,United Kingdom,51,561,25.449652777777775,0.0,0.0,0.0,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,330.11,330.11,197.0,22.0,1,United Kingdom,170,1,170.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,1,2,312,2.0,Potential Loyalists
15131,2010-11-10 12:07:00,2010-11-10 12:07:00,1,80.28,80.28,80.28,88.0,7.0,1,United Kingdom,395,1,395.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,5,977.9300000000001,195.586,176.1,679.0,10.4,5,United Kingdom,19,245,61.053472222222226,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,3,543,4.0,Loyal Customers
15133,2010-07-07 12:31:00,2011-08-04 10:44:00,5,1806.8999999999999,361.38,324.7,960.0,9.8,5,United Kingdom,128,394,98.23142361111111,0.0,0.0,0.0,2011-12-10 00:00:00,3,4,4,344,3.67,Loyal Customers
15134,2010-10-13 12:44:00,2011-11-25 08:55:00,10,1596.29,159.629,159.14999999999998,1057.0,8.5,9,United Kingdom,15,409,45.31566358024692,0.0,0.0,0.0,2011-12-10 00:00:00,5,5,4,554,4.67,Champions
15135,2010-06-01 13:33:00,2011-04-14 19:16:00,2,305.68,152.84,152.84,84.0,10.0,2,United Kingdom,240,318,317.23819444444445,1.0,11.9,0.3333333333333333,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,4,1286.7,321.675,329.65,776.0,17.0,3,United Kingdom,3,95,31.282638888888886,1.0,4.25,0.2,2011-12-10 00:00:00,5,3,4,534,4.0,Loyal Customers
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,823.4,411.7,411.7,596.0,17.0,2,United Kingdom,521,161,159.74722222222223,3.0,75.85,0.6,2011-12-10 00:00:00,1,2,3,123,2.0,Hibernating
15138,2010-11-11 09:16:00,2010-11-11 09:16:00,1,502.52,502.52,502.52,300.0,31.0,1,United Kingdom,394,1,394.0,1.0,15.93,0.5,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,2,178.95999999999998,89.47999999999999,89.47999999999999,208.0,6.5,2,United Kingdom,240,98,96.95486111111113,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
15140,2010-09-23 13:07:00,2011-10-18 14:07:00,8,3243.69,405.46125,340.65000000000003,2010.0,14.0,7,United Kingdom,53,391,55.720238095238095,1.0,4.25,0.1111111111111111,2011-12-10 00:00:00,4,4,5,445,4.33,Champions
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1388.47,198.35285714285715,208.56,1197.0,11.428571428571429,5,United Kingdom,458,165,27.302662037037038,2.0,10.16,0.2222222222222222,2011-12-10 00:00:00,1,4,4,144,3.0,At Risk
15142,2010-07-27 09:05:00,2011-10-24 12:51:00,6,2619.92,436.65333333333336,446.525,2155.0,23.666666666666668,4,United Kingdom,47,455,90.83138888888888,1.0,10.95,0.14285714285714285,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
15143,2010-10-03 13:58:00,2011-04-28 12:03:00,2,563.63,281.815,281.815,320.0,15.5,2,United Kingdom,226,208,206.92013888888889,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15144,2009-12-13 11:35:00,2011-12-01 15:12:00,29,12160.31,419.3210344827586,416.6,5251.0,12.03448275862069,17,United Kingdom,9,719,25.648239087301587,4.0,153.79999999999998,0.12121212121212122,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,1194.73,298.6825,307.07,756.0,16.75,3,United Kingdom,5,245,81.3613425925926,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,3,533,3.67,Loyal Customers
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,2,1327.16,663.58,663.58,1473.0,45.5,2,United Kingdom,165,128,126.95972222222223,1.0,13.5,0.3333333333333333,2011-12-10 00:00:00,3,2,4,324,3.0,Potential Loyalists
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,623.5,623.5,366.0,28.0,1,United Kingdom,241,1,241.0,1.0,14.85,0.5,2011-12-10 00:00:00,2,1,3,213,2.0,Hibernating
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,301.29,301.29,187.0,20.0,1,United Kingdom,11,1,11.0,0.0,0.0,0.0,2011-12-10 00:00:00,5,1,2,512,2.67,New or Promising
15149,2010-02-28 11:13:00,2011-07-29 10:58:00,4,1524.6100000000001,381.15250000000003,342.42499999999995,379.0,17.0,3,United Kingdom,134,517,171.9965277777778,0.0,0.0,0.0,2011-12-10 00:00:00,3,3,4,334,3.33,Loyal Customers
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,8977.94,690.6107692307693,501.25,6167.0,44.07692307692308,8,United Kingdom,18,527,43.836284722222224,1.0,10.5,0.07142857142857142,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,2085.61,1042.805,1042.805,795.0,28.5,2,United Kingdom,424,87,86.17916666666666,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,4,124,2.33,Hibernating
15152,2010-01-07 15:15:00,2011-11-30 12:32:00,14,5263.83,375.98785714285714,310.47,2994.0,21.428571428571427,7,United Kingdom,10,693,53.22206196581197,4.0,65.86,0.2222222222222222,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,329.25,329.25,198.0,22.0,1,United Kingdom,32,1,32.0,0.0,0.0,0.0,2011-12-10 00:00:00,4,1,2,412,2.33,New or Promising
15154,2010-08-18 17:41:00,2011-09-25 16:05:00,3,1343.72,447.9066666666667,430.41,333.0,55.666666666666664,2,United Kingdom,76,404,201.46666666666667,1.0,29.55,0.25,2011-12-10 00:00:00,3,3,4,334,3.33,Loyal Customers
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,383.97,383.97,383.97,192.0,24.0,1,United Kingdom,384,1,384.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,3,961.49,320.49666666666667,317.8,597.0,18.333333333333332,2,United Kingdom,2,33,16.118402777777778,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,3,533,3.67,Loyal Customers
15157,2009-12-10 14:44:00,2011-12-06 11:28:00,5,2654.11,530.822,430.7,3466.0,30.4,5,United Kingdom,4,727,181.4659722222222,2.0,66.57,0.2857142857142857,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
15158,2010-11-03 13:46:00,2011-10-25 13:53:00,2,606.02,303.01,303.01,219.0,5.5,2,United Kingdom,46,357,356.00486111111115,1.0,168.36,0.3333333333333333,2011-12-10 00:00:00,4,2,3,423,3.0,New or Promising
15159,2010-10-04 09:31:00,2011-12-08 12:05:00,34,22116.73,650.4920588235294,432.82,13512.0,23.823529411764707,14,United Kingdom,2,431,13.033543771043773,4.0,67.33,0.10526315789473684,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15160,2010-10-14 15:26:00,2010-12-17 14:15:00,4,589.27,147.3175,130.26,307.0,5.75,3,United Kingdom,358,65,21.316898148148145,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,2,232,2.33,At Risk
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,119.92,119.92,119.92,144.0,33.0,1,United Kingdom,389,1,389.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,312.9,312.9,312.9,74.0,12.0,1,United Kingdom,732,1,732.0,1.0,71.4,0.5,2011-12-10 00:00:00,1,1,2,112,1.33,Hibernating
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,2,304.47,152.235,152.235,186.0,14.5,2,United Kingdom,19,175,173.90833333333336,0.0,0.0,0.0,2011-12-10 00:00:00,5,2,2,522,3.0,New or Promising
15164,2010-01-18 13:34:00,2011-10-02 12:05:00,9,2028.1100000000001,225.34555555555556,203.48,912.0,38.22222222222222,9,United Kingdom,69,623,77.74227430555555,1.0,16.9,0.1,2011-12-10 00:00:00,3,5,4,354,4.0,Loyal Customers
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,1,487.75,487.75,487.75,160.0,27.0,1,United Kingdom,374,1,374.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,167.16,167.16,167.16,140.0,12.0,1,United Kingdom,468,1,468.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,1,111,1.0,Hibernating
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,1627.62,325.524,219.47,863.0,59.4,4,United Kingdom,321,354,88.23402777777778,0.0,0.0,0.0,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,106.56,106.56,52.0,5.0,1,United Kingdom,26,1,26.0,0.0,0.0,0.0,2011-12-10 00:00:00,4,1,1,411,2.0,New or Promising
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,569.22,284.61,284.61,356.0,29.0,2,United Kingdom,383,345,344.075,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,81.15,81.15,81.15,33.0,4.0,1,United Kingdom,407,1,407.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,1289.5,1289.5,290.0,5.0,1,United Kingdom,332,1,332.0,1.0,255.0,0.5,2011-12-10 00:00:00,2,1,4,214,2.33,Hibernating
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1624.05,324.81,360.54,1611.0,22.0,5,United Kingdom,9,229,56.99913194444444,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,1494.6,213.5142857142857,153.77,840.0,12.285714285714286,5,United Kingdom,381,238,39.48553240740741,1.0,95.34,0.125,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
15174,2010-10-25 09:40:00,2011-01-21 09:06:00,2,481.46,240.73,240.73,382.0,17.0,2,United Kingdom,323,89,87.9763888888889,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,224.14,224.14,454.0,23.0,1,United Kingdom,72,1,72.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,1,1,311,1.67,Potential Loyalists
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,988.04,988.04,988.04,448.0,52.0,1,United Kingdom,668,1,668.0,1.0,2.95,0.5,2011-12-10 00:00:00,1,1,3,113,1.67,Hibernating
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,948.93,948.93,948.93,485.0,26.0,1,United Kingdom,426,1,426.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,3,113,1.67,Hibernating
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,40.5,40.5,30.0,3.0,1,United Kingdom,261,1,261.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,7491.92,576.3015384615385,563.28,5416.0,24.153846153846153,12,United Kingdom,19,719,59.83483796296297,4.0,65.10000000000001,0.23529411764705882,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,3,816.93,272.31,276.59,654.0,17.333333333333332,3,United Kingdom,368,223,110.98958333333333,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,3,233,2.67,At Risk
15181,2009-12-08 19:02:00,2011-10-04 13:58:00,5,1200.2,240.04000000000002,254.48,688.0,4.0,5,United Kingdom,67,666,166.19722222222222,3.0,246.79999999999998,0.375,2011-12-10 00:00:00,3,4,3,343,3.33,Loyal Customers
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,2998.95,272.6318181818182,296.4,1184.0,11.181818181818182,7,United Kingdom,155,503,50.20652777777778,3.0,56.2,0.21428571428571427,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,639.9300000000001,213.31000000000003,207.57,297.0,12.666666666666666,2,United Kingdom,548,38,18.483333333333334,1.0,2.9,0.25,2011-12-10 00:00:00,1,3,3,133,2.33,At Risk
15184,2009-12-16 12:06:00,2011-11-10 13:41:00,4,685.39,171.3475,163.485,462.0,21.0,4,United Kingdom,30,695,231.35532407407405,0.0,0.0,0.0,2011-12-10 00:00:00,4,3,3,433,3.33,Loyal Customers
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,310.62,310.62,666.0,21.0,1,United Kingdom,71,1,71.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,1,2,312,2.0,Potential Loyalists
15186,2010-01-12 10:14:00,2011-11-25 14:58:00,5,1403.2,280.64,229.26,716.0,10.4,5,United Kingdom,15,683,170.54930555555555,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,15,4762.18,317.4786666666667,316.84,1886.0,6.0,8,United Kingdom,2,212,15.065823412698412,2.0,107.1,0.11764705882352941,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,310.43,310.43,310.43,233.0,23.0,1,United Kingdom,726,1,726.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,2,112,1.33,Hibernating
15189,2010-07-18 13:37:00,2011-12-08 13:22:00,46,17524.38,380.96478260869566,355.63,6902.0,5.239130434782608,16,United Kingdom,2,509,11.288657407407408,12.0,423.25,0.20689655172413793,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,834.4399999999999,834.4399999999999,834.4399999999999,790.0,40.0,1,United Kingdom,435,1,435.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,3,113,1.67,Hibernating
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,588.05,196.01666666666665,181.45,287.0,11.666666666666666,2,United Kingdom,464,226,112.56319444444445,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,2,132,2.0,At Risk
15192,2010-01-29 10:13:00,2011-08-12 11:41:00,5,1666.3899999999999,333.27799999999996,311.24,1448.0,18.2,5,United Kingdom,120,561,140.01527777777778,0.0,0.0,0.0,2011-12-10 00:00:00,3,4,4,344,3.67,Loyal Customers
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,499.32,499.32,144.0,19.0,1,United Kingdom,61,1,61.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,1,2,312,2.0,Potential Loyalists
15194,2009-12-03 10:37:00,2011-12-06 15:10:00,28,12021.53,429.34035714285716,335.53499999999997,8922.0,17.0,17,United Kingdom,4,734,27.155169753086422,11.0,240.01,0.28205128205128205,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,3861.0,3861.0,1404.0,1.0,1,United Kingdom,3,1,3.0,0.0,0.0,0.0,2011-12-10 00:00:00,5,1,5,515,3.67,New or Promising
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,313.7,156.85,156.85,130.0,20.0,2,United Kingdom,433,295,293.98333333333335,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
15197,2009-12-11 12:56:00,2011-11-29 10:00:00,6,1877.51,312.91833333333335,285.18,1058.0,9.833333333333334,6,United Kingdom,11,719,143.57555555555555,4.0,449.66999999999996,0.4,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
15198,2010-01-19 10:01:00,2011-09-08 14:42:00,5,571.35,114.27000000000001,107.64,327.0,6.2,5,United Kingdom,93,598,149.29878472222222,1.0,11.9,0.16666666666666666,2011-12-10 00:00:00,3,4,2,342,3.0,Loyal Customers
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,3122.4,312.24,307.32500000000005,894.0,5.1,10,United Kingdom,60,517,57.356327160493834,0.0,0.0,0.0,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,549.05,549.05,549.05,195.0,30.0,1,United Kingdom,495,1,495.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,2,112,1.33,Hibernating
15201,2010-04-07 14:50:00,2011-09-13 14:53:00,7,1842.95,263.2785714285714,301.41,1660.0,14.285714285714286,6,United Kingdom,88,525,87.33368055555557,7.0,317.05,0.5,2011-12-10 00:00:00,3,4,4,344,3.67,Loyal Customers
15203,2009-12-08 18:06:00,2011-11-14 08:16:00,15,4400.18,293.3453333333334,301.98,4182.0,22.866666666666667,14,United Kingdom,26,707,50.39930555555556,0.0,0.0,0.0,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,316.58,316.58,258.0,9.0,1,United Kingdom,358,1,358.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,653.24,326.62,326.62,378.0,18.5,2,United Kingdom,86,43,42.14513888888889,1.0,4.41,0.3333333333333333,2011-12-10 00:00:00,3,2,3,323,2.67,Potential Loyalists
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,4,420.29999999999995,105.07499999999999,109.5,162.0,2.25,4,United Kingdom,11,266,88.39861111111111,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,2,532,3.33,Loyal Customers
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,3,683.92,227.97333333333333,255.52,428.0,8.0,2,United Kingdom,417,132,65.41666666666666,2.0,30.15,0.4,2011-12-10 00:00:00,1,3,3,133,2.33,At Risk
15208,2010-10-12 12:17:00,2011-12-08 17:24:00,6,970.52,161.75333333333333,169.5,356.0,8.0,6,United Kingdom,2,423,84.4426388888889,1.0,2.5,0.14285714285714285,2011-12-10 00:00:00,5,4,3,543,4.0,Loyal Customers
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,178.98,178.98,178.98,94.0,13.0,1,United Kingdom,731,1,731.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,1,111,1.0,Hibernating
15210,2010-05-13 14:42:00,2011-04-28 16:11:00,3,1176.19,392.06333333333333,331.18,841.0,22.333333333333332,3,United Kingdom,226,351,175.03090277777778,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,3,233,2.67,At Risk
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2,894.41,447.205,447.205,240.0,26.0,2,United Kingdom,61,306,304.8909722222222,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,3,323,2.67,Potential Loyalists
15212,2010-11-28 10:45:00,2011-04-12 13:45:00,2,208.28,104.14,104.14,84.0,5.0,2,United Kingdom,242,136,135.125,1.0,12.85,0.3333333333333333,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2,328.34999999999997,164.17499999999998,164.17499999999998,272.0,12.0,1,United Kingdom,319,12,11.052777777777779,1.0,3.3,0.3333333333333333,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1661.4399999999998,207.67999999999998,158.2,1254.0,13.75,6,United Kingdom,2,242,34.44255952380952,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
15215,2010-04-06 11:21:00,2011-10-24 11:41:00,7,2422.43,346.06142857142856,381.0,776.0,16.142857142857142,6,United Kingdom,47,567,94.33564814814815,4.0,925.97,0.36363636363636365,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
15216,2010-03-31 09:52:00,2011-09-13 11:41:00,2,486.09000000000003,243.04500000000002,243.04500000000002,217.0,12.0,2,United Kingdom,88,532,531.0756944444445,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,2,322,2.33,Potential Loyalists
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,426.24,426.24,426.24,190.0,28.0,1,United Kingdom,564,1,564.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,2,112,1.33,Hibernating
15218,2010-01-26 11:33:00,2011-11-29 11:48:00,22,11453.83,520.6286363636364,524.69,6518.0,17.636363636363637,17,United Kingdom,11,673,32.00049603174603,3.0,60.57,0.12,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
15219,2010-03-01 11:33:00,2011-06-16 16:57:00,2,685.45,342.725,342.725,271.0,13.0,2,United Kingdom,177,473,472.225,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,3,323,2.67,Potential Loyalists
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1778.96,296.49333333333334,326.675,1393.0,19.5,6,United Kingdom,52,230,45.81875,1.0,20.04,0.14285714285714285,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,4,2062.2,515.55,433.525,244.0,7.25,4,United Kingdom,367,272,90.36759259259259,3.0,360.2,0.42857142857142855,2011-12-10 00:00:00,2,3,4,234,3.0,At Risk
15222,2009-12-16 13:49:00,2011-01-25 08:03:00,11,3550.91,322.81,307.1,4458.0,12.545454545454545,8,United Kingdom,319,406,40.475972222222225,6.0,135.25,0.35294117647058826,2011-12-10 00:00:00,2,5,5,255,4.0,At Risk
15223,2009-12-05 11:19:00,2011-04-28 11:31:00,5,1417.95,283.59000000000003,230.2,385.0,6.8,4,United Kingdom,226,510,127.25208333333335,1.0,300.85,0.16666666666666666,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
15224,2010-01-15 16:14:00,2010-12-16 15:02:00,5,871.36,174.272,160.07999999999998,443.0,7.0,4,United Kingdom,359,336,83.7375,3.0,34.1,0.375,2011-12-10 00:00:00,2,4,3,243,3.0,At Risk
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.4,409.4,409.4,226.0,23.0,1,United Kingdom,235,1,235.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,154.41,154.41,71.0,8.0,1,United Kingdom,311,1,311.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15227,2010-03-16 08:23:00,2011-11-03 11:59:00,9,2488.4900000000002,276.4988888888889,312.58,1217.0,13.333333333333334,8,United Kingdom,37,598,74.64375000000001,0.0,0.0,0.0,2011-12-10 00:00:00,4,5,4,454,4.33,Champions
15228,2010-07-28 10:21:00,2011-10-04 13:56:00,6,5580.27,930.0450000000001,965.495,3375.0,39.0,6,United Kingdom,67,434,86.62986111111111,1.0,9.75,0.14285714285714285,2011-12-10 00:00:00,3,4,5,345,4.0,Loyal Customers
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,160.5,160.5,160.5,114.0,9.0,1,United Kingdom,587,1,587.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,1,1,111,1.0,Hibernating
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2,429.59999999999997,214.79999999999998,214.79999999999998,351.0,11.5,1,United Kingdom,240,2,1.1493055555555556,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,250.26,250.26,250.26,190.0,14.0,1,United Kingdom,622,1,622.0,1.0,21.9,0.5,2011-12-10 00:00:00,1,1,1,111,1.0,Hibernating
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2,612.06,306.03,306.03,686.0,15.5,2,United Kingdom,114,28,27.170833333333334,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,3,323,2.67,Potential Loyalists
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,59.4,59.4,59.4,12.0,1.0,1,United Kingdom,402,1,402.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,197.0,197.0,196.0,14.0,1,United Kingdom,277,1,277.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,1,211,1.33,Hibernating
15235,2010-11-16 12:48:00,2011-05-06 09:44:00,16,2772.76,173.2975,138.735,1676.0,11.125,6,United Kingdom,218,172,11.391481481481483,0.0,0.0,0.0,2011-12-10 00:00:00,2,5,4,254,3.67,At Risk
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,321.05,321.05,269.0,15.0,1,United Kingdom,299,1,299.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,1,2,212,1.67,Hibernating
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1412.32,353.08,194.89999999999998,1071.0,24.75,4,United Kingdom,2,227,75.25972222222222,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,4,534,4.0,Loyal Customers
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,3,1071.99,357.33,300.14,692.0,16.666666666666668,3,United Kingdom,30,156,77.46805555555557,2.0,15.45,0.4,2011-12-10 00:00:00,4,3,3,433,3.33,Loyal Customers
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,780.59,390.295,390.295,594.0,24.5,2,United Kingdom,11,69,68.18125,1.0,16.25,0.3333333333333333,2011-12-10 00:00:00,5,2,3,523,3.33,New or Promising
15240,2009-12-05 14:57:00,2011-10-26 09:50:00,12,4459.98,371.66499999999996,329.59000000000003,3214.0,18.666666666666668,11,United Kingdom,45,691,62.70789141414141,8.0,139.53,0.4,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
15241,2010-02-23 13:59:00,2011-10-04 09:05:00,11,3050.16,277.2872727272727,295.64,3328.0,16.727272727272727,10,United Kingdom,67,589,58.779583333333335,1.0,17.85,0.08333333333333333,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
